authorized,capacity_hours,expected_loaded_cost_usd,fact_state,home_group,leave_state,month_index,occupied,period,person_id,position_id,ramp_fraction,scenario,unit
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-013,SYN-ADVISORY-013,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-014,SYN-ADVISORY-014,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-015,SYN-ADVISORY-015,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-016,SYN-ADVISORY-016,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-017,SYN-ADVISORY-017,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-018,SYN-ADVISORY-018,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-019,SYN-ADVISORY-019,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-020,SYN-ADVISORY-020,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-021,SYN-ADVISORY-021,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-022,SYN-ADVISORY-022,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-023,SYN-ADVISORY-023,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-024,SYN-ADVISORY-024,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-025,SYN-ADVISORY-025,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-026,SYN-ADVISORY-026,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-027,SYN-ADVISORY-027,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-028,SYN-ADVISORY-028,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-029,SYN-ADVISORY-029,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-030,SYN-ADVISORY-030,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-031,SYN-ADVISORY-031,1.0000,base,advisory
True,104.0000,12916.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,ACTIVE,2,True,2027-02-28,SYN-PERSON-ADVISORY-032,SYN-ADVISORY-032,1.0000,base,advisory
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,VACANT,2,False,2027-02-28,,SYN-ADVISORY-033,0.0000,base,advisory
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,VACANT,2,False,2027-02-28,,SYN-ADVISORY-034,0.0000,base,advisory
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,VACANT,2,False,2027-02-28,,SYN-ADVISORY-035,0.0000,base,advisory
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,advisory,VACANT,2,False,2027-02-28,,SYN-ADVISORY-036,0.0000,base,advisory
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-001,SYN-WILLOW-001,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-002,SYN-WILLOW-002,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-003,SYN-WILLOW-003,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-004,SYN-WILLOW-004,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-005,SYN-WILLOW-005,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-006,SYN-WILLOW-006,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-007,SYN-WILLOW-007,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-008,SYN-WILLOW-008,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-009,SYN-WILLOW-009,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-010,SYN-WILLOW-010,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-011,SYN-WILLOW-011,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-012,SYN-WILLOW-012,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-013,SYN-WILLOW-013,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-014,SYN-WILLOW-014,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-015,SYN-WILLOW-015,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-016,SYN-WILLOW-016,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-017,SYN-WILLOW-017,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-018,SYN-WILLOW-018,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-019,SYN-WILLOW-019,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-020,SYN-WILLOW-020,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-021,SYN-WILLOW-021,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-022,SYN-WILLOW-022,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-023,SYN-WILLOW-023,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,2,True,2027-02-28,SYN-PERSON-WILLOW-024,SYN-WILLOW-024,1.0000,base,willow
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-001,SYN-PROJECT-CRADLE-001,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-002,SYN-PROJECT-CRADLE-002,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-003,SYN-PROJECT-CRADLE-003,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-004,SYN-PROJECT-CRADLE-004,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-005,SYN-PROJECT-CRADLE-005,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-006,SYN-PROJECT-CRADLE-006,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-007,SYN-PROJECT-CRADLE-007,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-008,SYN-PROJECT-CRADLE-008,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-009,SYN-PROJECT-CRADLE-009,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-010,SYN-PROJECT-CRADLE-010,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-011,SYN-PROJECT-CRADLE-011,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-012,SYN-PROJECT-CRADLE-012,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-013,SYN-PROJECT-CRADLE-013,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-014,SYN-PROJECT-CRADLE-014,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-015,SYN-PROJECT-CRADLE-015,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-016,SYN-PROJECT-CRADLE-016,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-017,SYN-PROJECT-CRADLE-017,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,2,True,2027-02-28,SYN-PERSON-PROJECT-CRADLE-018,SYN-PROJECT-CRADLE-018,1.0000,base,project-cradle
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,VACANT,2,False,2027-02-28,,SYN-PROJECT-CRADLE-019,0.0000,base,project-cradle
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,VACANT,2,False,2027-02-28,,SYN-PROJECT-CRADLE-020,0.0000,base,project-cradle
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-001,SYN-ESS-001,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-002,SYN-ESS-002,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-003,SYN-ESS-003,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-004,SYN-ESS-004,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-005,SYN-ESS-005,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-006,SYN-ESS-006,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-007,SYN-ESS-007,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-008,SYN-ESS-008,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-009,SYN-ESS-009,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-010,SYN-ESS-010,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-011,SYN-ESS-011,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-012,SYN-ESS-012,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-013,SYN-ESS-013,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-014,SYN-ESS-014,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-015,SYN-ESS-015,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-016,SYN-ESS-016,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-017,SYN-ESS-017,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-018,SYN-ESS-018,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-019,SYN-ESS-019,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-020,SYN-ESS-020,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-021,SYN-ESS-021,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-022,SYN-ESS-022,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-023,SYN-ESS-023,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-024,SYN-ESS-024,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-025,SYN-ESS-025,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-026,SYN-ESS-026,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-027,SYN-ESS-027,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-028,SYN-ESS-028,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-029,SYN-ESS-029,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-030,SYN-ESS-030,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-031,SYN-ESS-031,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-032,SYN-ESS-032,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-033,SYN-ESS-033,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-034,SYN-ESS-034,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-035,SYN-ESS-035,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-036,SYN-ESS-036,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-037,SYN-ESS-037,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-038,SYN-ESS-038,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-039,SYN-ESS-039,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-040,SYN-ESS-040,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-041,SYN-ESS-041,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-042,SYN-ESS-042,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-043,SYN-ESS-043,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-044,SYN-ESS-044,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-045,SYN-ESS-045,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-046,SYN-ESS-046,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-047,SYN-ESS-047,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,2,True,2027-02-28,SYN-PERSON-ESS-048,SYN-ESS-048,1.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,2,False,2027-02-28,,SYN-ESS-049,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,2,False,2027-02-28,,SYN-ESS-050,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,2,False,2027-02-28,,SYN-ESS-051,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,2,False,2027-02-28,,SYN-ESS-052,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,2,False,2027-02-28,,SYN-ESS-053,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,2,False,2027-02-28,,SYN-ESS-054,0.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,2,True,2027-02-28,SYN-PERSON-INTERNAL-AUDIT-001,SYN-INTERNAL-AUDIT-001,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,2,True,2027-02-28,SYN-PERSON-INTERNAL-AUDIT-002,SYN-INTERNAL-AUDIT-002,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,2,True,2027-02-28,SYN-PERSON-INTERNAL-AUDIT-003,SYN-INTERNAL-AUDIT-003,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,2,True,2027-02-28,SYN-PERSON-INTERNAL-AUDIT-004,SYN-INTERNAL-AUDIT-004,1.0000,base,corporate
