account,account_type,available_at,created_on,fact_state,month,period_role,record_origin,scenario,signed_usd,unit,view_type,year
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,27510.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1673333.3376,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1104000.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,459959.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2000,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-497024.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2000000.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5089575.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,9556328.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1210,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1190470.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,500000.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,64623332.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-4833813.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-44717.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-17648476.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2500000.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-7935.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-121458550.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2869375.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-12723938.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-514999.2857,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,10898794.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,675721.2857,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,82965.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1135747.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,14238.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5600,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,366608.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,60729275.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-133333.3332,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,133333.3332,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2035394.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5342589.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,44717.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1867905.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,721000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,62683000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3835484.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1500,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2500000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1590,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-658451.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1600,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,14762500.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1700,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,220968.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1800,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,587500.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2000,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1682371.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1750000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2250,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-288889.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-600000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2400,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-20625000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2600,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1841551.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-42763.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-79714880.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3091227.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-13399724.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-160722.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,4588956.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6552098.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,108899.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1318061.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,524271.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,42763.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5501,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,72222.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8219.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,23710000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-200000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,200000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6097890.5417,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-247402425.2574,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,28110950.4001,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-113000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,11339999.9824,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_SUPPORT,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,452000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
CORE_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-451844.7748,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
CORE_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,451844.7748,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
CORE_INTEREST,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,761583.3333,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,56004880.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,60729275.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,117634155.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-689938.5000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1500,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,9497024.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1590,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-8283.7333,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1600,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,30000000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2000,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,497024.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,791531.9000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2500,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-34900000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2510,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2666.6668,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-38800000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,333333.3332,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-333333.3332,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-44717.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,44717.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,318807585.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,675721.2857,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-675721.2857,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-60729275.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-60729275.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-117634155.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
