account,account_type,available_at,cash_flow,created_on,credit_usd,debit_usd,description,effective_period_end,entity,fact_state,journal_id,line_no,month,period_role,record_origin,scenario,segment,signed_usd,source_id,source_type,unit,year
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001131,3221,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3000.0000,base-04-COST-HOSTING-FF-022,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,145000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001132,3222,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,145000.0000,base-04-SUBSCRIPTION_SERVICE-FF-023,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,145000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001132,3223,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-145000.0000,base-04-SUBSCRIPTION_SERVICE-FF-023,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3600.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001133,3224,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3600.0000,base-04-COST-HOSTING-FF-023,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3600.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001133,3225,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3600.0000,base-04-COST-HOSTING-FF-023,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,160000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001134,3226,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,160000.0000,base-04-SUBSCRIPTION_SERVICE-FF-024,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,160000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001134,3227,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-160000.0000,base-04-SUBSCRIPTION_SERVICE-FF-024,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001135,3228,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1800.0000,base-04-COST-HOSTING-FF-024,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001135,3229,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1800.0000,base-04-COST-HOSTING-FF-024,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,100000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001136,3230,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,100000.0000,base-04-SUBSCRIPTION_SERVICE-FF-025,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,100000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001136,3231,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-100000.0000,base-04-SUBSCRIPTION_SERVICE-FF-025,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2400.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001137,3232,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,2400.0000,base-04-COST-HOSTING-FF-025,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2400.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001137,3233,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-2400.0000,base-04-COST-HOSTING-FF-025,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,115000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001138,3234,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,115000.0000,base-04-SUBSCRIPTION_SERVICE-FF-026,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,115000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001138,3235,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-115000.0000,base-04-SUBSCRIPTION_SERVICE-FF-026,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3000.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001139,3236,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3000.0000,base-04-COST-HOSTING-FF-026,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001139,3237,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3000.0000,base-04-COST-HOSTING-FF-026,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,130000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001140,3238,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,130000.0000,base-04-SUBSCRIPTION_SERVICE-FF-027,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,130000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001140,3239,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-130000.0000,base-04-SUBSCRIPTION_SERVICE-FF-027,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3600.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001141,3240,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3600.0000,base-04-COST-HOSTING-FF-027,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3600.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001141,3241,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3600.0000,base-04-COST-HOSTING-FF-027,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,145000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001142,3242,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,145000.0000,base-04-SUBSCRIPTION_SERVICE-FF-028,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,145000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001142,3243,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-145000.0000,base-04-SUBSCRIPTION_SERVICE-FF-028,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001143,3244,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1800.0000,base-04-COST-HOSTING-FF-028,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001143,3245,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1800.0000,base-04-COST-HOSTING-FF-028,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,160000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001144,3246,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,160000.0000,base-04-SUBSCRIPTION_SERVICE-FF-029,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,160000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001144,3247,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-160000.0000,base-04-SUBSCRIPTION_SERVICE-FF-029,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2400.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001145,3248,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,2400.0000,base-04-COST-HOSTING-FF-029,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2400.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001145,3249,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-2400.0000,base-04-COST-HOSTING-FF-029,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,100000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001146,3250,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,100000.0000,base-04-SUBSCRIPTION_SERVICE-FF-030,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,100000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001146,3251,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-100000.0000,base-04-SUBSCRIPTION_SERVICE-FF-030,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3000.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001147,3252,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3000.0000,base-04-COST-HOSTING-FF-030,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001147,3253,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3000.0000,base-04-COST-HOSTING-FF-030,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,115000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001148,3254,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,115000.0000,base-04-SUBSCRIPTION_SERVICE-FF-031,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,115000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001148,3255,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-115000.0000,base-04-SUBSCRIPTION_SERVICE-FF-031,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3600.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001149,3256,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3600.0000,base-04-COST-HOSTING-FF-031,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3600.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001149,3257,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3600.0000,base-04-COST-HOSTING-FF-031,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,130000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001150,3258,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,130000.0000,base-04-SUBSCRIPTION_SERVICE-FF-032,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,130000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001150,3259,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-130000.0000,base-04-SUBSCRIPTION_SERVICE-FF-032,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001151,3260,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1800.0000,base-04-COST-HOSTING-FF-032,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001151,3261,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1800.0000,base-04-COST-HOSTING-FF-032,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,145000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001152,3262,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,145000.0000,base-04-SUBSCRIPTION_SERVICE-FF-033,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,145000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001152,3263,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-145000.0000,base-04-SUBSCRIPTION_SERVICE-FF-033,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2400.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001153,3264,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,2400.0000,base-04-COST-HOSTING-FF-033,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2400.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001153,3265,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-2400.0000,base-04-COST-HOSTING-FF-033,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,160000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001154,3266,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,160000.0000,base-04-SUBSCRIPTION_SERVICE-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,160000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001154,3267,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-160000.0000,base-04-SUBSCRIPTION_SERVICE-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3000.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001155,3268,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3000.0000,base-04-COST-HOSTING-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001155,3269,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3000.0000,base-04-COST-HOSTING-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,100000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001156,3270,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,100000.0000,base-04-SUBSCRIPTION_SERVICE-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,100000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001156,3271,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-100000.0000,base-04-SUBSCRIPTION_SERVICE-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3600.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001157,3272,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3600.0000,base-04-COST-HOSTING-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3600.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001157,3273,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3600.0000,base-04-COST-HOSTING-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,115000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001158,3274,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,115000.0000,base-04-SUBSCRIPTION_SERVICE-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,115000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001158,3275,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-115000.0000,base-04-SUBSCRIPTION_SERVICE-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001159,3276,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1800.0000,base-04-COST-HOSTING-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001159,3277,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1800.0000,base-04-COST-HOSTING-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,20000.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001160,3278,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,20000.0000,base-04-SUBSCRIPTION_SERVICE-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,20000.0000,0.0000,Monthly service under effective contract version,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001160,3279,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-20000.0000,base-04-SUBSCRIPTION_SERVICE-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1400.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001161,3280,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1400.0000,base-04-COST-HOSTING-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1400.0000,0.0000,Source-driven vendor cost,2027-04-30,SHI,CONDITIONAL_FORECAST,ENT-base-0001161,3281,4,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1400.0000,base-04-COST-HOSTING-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
