object_id,canonical_name,object_type,entity_id,place,granularity,census_status,canon_status,fictionality,source_id,source_path,source_commit,source_locator,exact_source_wording,relevant_date,date_precision,conflict_id,next_action,notes,decision_id
SH-IND-CUL-08,CUL-08 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/11,"{""catchup_usd"": 35000, ""condition"": ""serviceable with sediment/headwall deficiency"", ""constructed"": 1976, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-08"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.07066481373491, 41.86558459387432], ""material"": ""reinforced concrete"", ""milepost"": 15.12, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-09,CUL-09 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/12,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1977, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-09"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.08812089230693, 41.889585722139074], ""material"": ""corrugated steel"", ""milepost"": 17.009999999999998, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.8, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-10,CUL-10 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/13,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1978, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-10"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.09888772447724, 41.91553155873953], ""material"": ""reinforced concrete"", ""milepost"": 18.9, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-11,CUL-11 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/14,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1979, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-11"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.10410138045616, 41.94246556149584], ""material"": ""corrugated steel"", ""milepost"": 20.79, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-12,CUL-12 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/15,"{""catchup_usd"": 35000, ""condition"": ""serviceable with sediment/headwall deficiency"", ""constructed"": 1980, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-12"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.11267084511982, 41.968986265802876], ""material"": ""reinforced concrete"", ""milepost"": 22.68, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.8, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-13,CUL-13 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/16,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1981, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-13"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.11512201860916, 41.99630317415689], ""material"": ""corrugated steel"", ""milepost"": 24.57, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-14,CUL-14 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/17,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1982, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-14"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.11646573871418, 42.023668990831396], ""material"": ""reinforced concrete"", ""milepost"": 26.459999999999997, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-15,CUL-15 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/18,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1983, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-15"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.11768283264658, 42.051038040564535], ""material"": ""corrugated steel"", ""milepost"": 28.349999999999998, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.8, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-16,CUL-16 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/19,"{""catchup_usd"": 35000, ""condition"": ""serviceable with sediment/headwall deficiency"", ""constructed"": 1984, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-16"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.11873012028391, 42.0784091776061], ""material"": ""reinforced concrete"", ""milepost"": 30.24, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MAIN"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-17,CUL-17 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/20,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1985, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-17"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.04628658214853, 41.87771783612307], ""material"": ""corrugated steel"", ""milepost"": 1.5, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-EAST"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-18,CUL-18 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/21,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1986, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-18"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.02543226355233, 41.89284878948144], ""material"": ""reinforced concrete"", ""milepost"": 3.0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-EAST"", ""span_m"": 1.8, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-19,CUL-19 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/22,"{""catchup_usd"": 35000, ""condition"": ""fair"", ""constructed"": 1987, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-19"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.09712149335367, 42.02245298595429], ""material"": ""corrugated steel"", ""milepost"": 1.05, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MINERAL"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-CUL-20,CUL-20 culvert,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/23,"{""catchup_usd"": 35000, ""condition"": ""serviceable with sediment/headwall deficiency"", ""constructed"": 1988, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""CUL-20"", ""inspection_date"": ""2025-10-22"", ""kind"": ""culvert"", ""lon_lat"": [-108.07958374377804, 42.03018525134497], ""material"": ""reinforced concrete"", ""milepost"": 2.1, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""restriction"": ""none beyond inspection restrictions"", ""route_id"": ""BST-MINERAL"", ""span_m"": 1.2, ""waterway"": ""synthetic ephemeral drainage crossing; not an asserted named watercourse""}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HWY-I80-1,HWY-I80-1 third_party_highway_overbridge,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/24,"{""catchup_usd"": 0, ""condition"": ""serviceable synthetic condition"", ""constructed"": 1968, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HWY-I80-1"", ""inspection_state"": ""host-highway responsibilities modeled in crossing agreement"", ""kind"": ""third_party_highway_overbridge"", ""lon_lat"": [-107.9710163548332, 41.67930112876496], ""material"": ""prestressed concrete highway span"", ""milepost"": 0.4338486504634681, ""owner"": ""fictional WYDOT crossing arrangement; no real agreement asserted"", ""provenance"": ""I80 corridor real; existing grade-separated crossing invented as necessary historical infrastructure, not a mapped real bridge"", ""reference_id"": ""REF-WAMSUTTER-HIGHWAYS-4"", ""restriction"": ""rail clearance21ft6in assumed; survey verification gate"", ""route_id"": ""BST-MAIN"", ""span_m"": 35}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HWY-I80-2,HWY-I80-2 third_party_highway_overbridge,RAIL_STRUCTURE,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/structures/25,"{""catchup_usd"": 0, ""condition"": ""serviceable synthetic condition"", ""constructed"": 1968, ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HWY-I80-2"", ""inspection_state"": ""host-highway responsibilities modeled in crossing agreement"", ""kind"": ""third_party_highway_overbridge"", ""lon_lat"": [-107.97062132925036, 41.678992799552994], ""material"": ""prestressed concrete highway span"", ""milepost"": 0.4043327541069508, ""owner"": ""fictional WYDOT crossing arrangement; no real agreement asserted"", ""provenance"": ""I80 corridor real; existing grade-separated crossing invented as necessary historical infrastructure, not a mapped real bridge"", ""reference_id"": ""REF-WAMSUTTER-HIGHWAYS-151"", ""restriction"": ""rail clearance21ft6in assumed; survey verification gate"", ""route_id"": ""BST-MAIN"", ""span_m"": 35}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
