billings_usd,closing_usd,contract_id,credits_usd,fact_state,month_index,opening_usd,period,recognized_usd,scenario,unit
0.0000,0.0000,FF-028,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,145000.0000,2027-12-31,145000.0000,base,foundry-field
0.0000,0.0000,FF-029,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,160000.0000,2027-12-31,160000.0000,base,foundry-field
0.0000,0.0000,FF-030,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,100000.0000,2027-12-31,100000.0000,base,foundry-field
0.0000,0.0000,FF-031,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,115000.0000,2027-12-31,115000.0000,base,foundry-field
0.0000,0.0000,FF-032,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,130000.0000,2027-12-31,130000.0000,base,foundry-field
0.0000,0.0000,FF-033,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,145000.0000,2027-12-31,145000.0000,base,foundry-field
0.0000,0.0000,FF-034,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,160000.0000,2027-12-31,160000.0000,base,foundry-field
0.0000,0.0000,FF-035,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,100000.0000,2027-12-31,100000.0000,base,foundry-field
0.0000,0.0000,FF-036,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,115000.0000,2027-12-31,115000.0000,base,foundry-field
0.0000,1136000.0000,FF-037,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,1278000.0000,2027-12-31,142000.0000,base,foundry-field
0.0000,0.0000,FF-038,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,1280000.0000,FF-039,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,1440000.0000,2027-12-31,160000.0000,base,foundry-field
0.0000,900000.0000,FF-040,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,1000000.0000,2027-12-31,100000.0000,base,foundry-field
0.0000,1150000.0000,FF-041,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,1265000.0000,2027-12-31,115000.0000,base,foundry-field
1560000.0000,1430000.0000,FF-042,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,130000.0000,base,foundry-field
0.0000,0.0000,FF-043,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-044,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-045,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-046,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-047,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-048,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-049,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-050,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-051,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-052,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-053,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-054,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-055,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-056,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-057,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-058,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-059,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,FF-060,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,0.0000,base,foundry-field
0.0000,0.0000,ATL-LIC-001,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,23500.0000,2027-12-31,23500.0000,base,atlas-meridian
0.0000,25000.0000,ATL-LIC-002,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,50000.0000,2027-12-31,25000.0000,base,atlas-meridian
0.0000,30000.0000,ATL-LIC-003,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,45000.0000,2027-12-31,15000.0000,base,atlas-meridian
0.0000,60000.0000,ATL-LIC-004,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,80000.0000,2027-12-31,20000.0000,base,atlas-meridian
0.0000,100000.0000,ATL-LIC-005,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,125000.0000,2027-12-31,25000.0000,base,atlas-meridian
0.0000,90000.0000,ATL-LIC-006,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,105000.0000,2027-12-31,15000.0000,base,atlas-meridian
0.0000,120000.0000,ATL-LIC-007,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,140000.0000,2027-12-31,20000.0000,base,atlas-meridian
0.0000,175000.0000,ATL-LIC-008,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,200000.0000,2027-12-31,25000.0000,base,atlas-meridian
0.0000,120000.0000,ATL-LIC-009,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,135000.0000,2027-12-31,15000.0000,base,atlas-meridian
0.0000,180000.0000,ATL-LIC-010,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,200000.0000,2027-12-31,20000.0000,base,atlas-meridian
0.0000,250000.0000,ATL-LIC-011,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,275000.0000,2027-12-31,25000.0000,base,atlas-meridian
180000.0000,165000.0000,ATL-LIC-012,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,0.0000,2027-12-31,15000.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-013,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,20000.0000,2027-12-31,20000.0000,base,atlas-meridian
0.0000,25000.0000,ATL-LIC-014,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,50000.0000,2027-12-31,25000.0000,base,atlas-meridian
0.0000,30000.0000,ATL-LIC-015,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,12,45000.0000,2027-12-31,15000.0000,base,atlas-meridian
