acceptance_principal,account,accumulated_usd,achievement,allowance_usd,amount_usd,annual_recurring_usd,approved_hours,assay_evidence_sha256,attribution,authority,authorized_materials_budget_usd,availability,available_at,baseline_sha256,baseline_source,bedford_batch_id,billing_basis,bypass,certified_savings_usd,committed_fee_usd,committed_recognition_usd,contained_kg,cost_center,cost_usd,custody,customer_id,decision,determination_state,direct_materials_usd,disposition,due_date,engagement_id,event_id,fact_state,fee_fraction,feed_quantity,feed_unit,from_unit,host,hours,hours_required,independent_atlas_fee,independent_reviewer,invoice_id,kind,maintenance_owner,matter_class,matter_principal,measured_cost_usd,measurement_state,month_index,monthly_revenue_usd,operating_authority,originator,payable_id,payable_kg,payout_factor,performance_source,period,practice,professional_plane_included,qualified,question,reason,receiver,recovered_kg,renewal_term,responsible_person,responsible_role,reviewer,sales_value_usd,scenario,seats,settlement_state,site,source_id,stream,target_fee_usd,target_variable_usd,term,transfer_manifest,unit,value_officer,variable_fee_usd
,,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-021,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-021,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-021,,,,,,foundry-field,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-022,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-022,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-022,,,,,,foundry-field,,
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-023,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-023,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-023,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-024,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-024,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-024,,,,,,foundry-field,,
,,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-025,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-025,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-025,,,,,,foundry-field,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-026,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-026,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-026,,,,,,foundry-field,,
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-027,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-027,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-027,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-028,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-028,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-028,,,,,,foundry-field,,
,,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-029,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-029,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-029,,,,,,foundry-field,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-030,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-030,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-030,,,,,,foundry-field,,
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-031,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-031,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-031,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-032,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-032,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-032,,,,,,foundry-field,,
,,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-033,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-033,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-033,,,,,,foundry-field,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-034,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-034,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-034,,,,,,foundry-field,,
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-035,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-035,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-035,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-FF-036,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-FF-036,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-FF-036,,,,,,foundry-field,,
,,,,,1400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-ATL-LIC-001,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-ATL-LIC-001,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-ATL-LIC-001,,,,,,atlas-meridian,,
,,,,,1600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-ATL-LIC-002,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-ATL-LIC-002,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-ATL-LIC-002,,,,,,atlas-meridian,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-ATL-LIC-003,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-ATL-LIC-003,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-ATL-LIC-003,,,,,,atlas-meridian,,
,,,,,1200.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-ATL-LIC-004,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-ATL-LIC-004,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-ATL-LIC-004,,,,,,atlas-meridian,,
,,,,,1400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-ATL-LIC-013,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-ATL-LIC-013,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-ATL-LIC-013,,,,,,atlas-meridian,,
,,,,,1600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-ATL-LIC-014,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-ATL-LIC-014,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-ATL-LIC-014,,,,,,atlas-meridian,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-HOSTING-ATL-LIC-015,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-HOSTING-ATL-LIC-015,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-HOSTING-ATL-LIC-015,,,,,,atlas-meridian,,
,,,,,2100.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-TRAVEL-ADV-2027-01-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-TRAVEL-ADV-2027-01-transfer-and-handover,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-TRAVEL-ADV-2027-01-transfer-and-handover,,,,,,advisory,,
,,,,,2520.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-TRAVEL-ADV-2027-02-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-TRAVEL-ADV-2027-02-transfer-and-handover,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-TRAVEL-ADV-2027-02-transfer-and-handover,,,,,,advisory,,
,,,,,2100.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-TRAVEL-ADV-2027-05-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-TRAVEL-ADV-2027-05-scope-and-diagnosis,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-TRAVEL-ADV-2027-05-scope-and-diagnosis,,,,,,advisory,,
,,,,,8550.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-COMPUTE-ATL-2027-01-accepted-transfer,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-COMPUTE-ATL-2027-01-accepted-transfer,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-COMPUTE-ATL-2027-01-accepted-transfer,,,,,,atlas-meridian,,
,,,,,8550.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-COMPUTE-ATL-2027-03-evaluated-workflow,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-COMPUTE-ATL-2027-03-evaluated-workflow,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-COMPUTE-ATL-2027-03-evaluated-workflow,,,,,,atlas-meridian,,
,,,,,9000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-WIL-VIBRATION,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-WIL-VIBRATION,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-WIL-VIBRATION,,,,,,willow,,
,,,,,7000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-WIL-RF-FIELD,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-WIL-RF-FIELD,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-WIL-RF-FIELD,,,,,,willow,,
,,,,,18000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-WIL-CHEMISTRY,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-WIL-CHEMISTRY,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-WIL-CHEMISTRY,,,,,,willow,,
,,,,,4500.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-WIL-INTERFACE,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-WIL-INTERFACE,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-WIL-INTERFACE,,,,,,willow,,
,,,,,8580.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-PROCESS-STREAM17-base-04,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-PROCESS-STREAM17-base-04,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-PROCESS-STREAM17-base-04,,,,,,project-cradle,,
,,,,,18500.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-PROCESS-DEMOTTE-base-04,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-PROCESS-DEMOTTE-base-04,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-PROCESS-DEMOTTE-base-04,,,,,,project-cradle,,
,,,,,3979.8000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYMENT_REQUEST-AP-base-4-FREIGHT-STREAM17-base-03,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,5,,,,AP-base-4-FREIGHT-STREAM17-base-03,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-4-FREIGHT-STREAM17-base-03,,,,,,project-cradle,,
,,,,,19952.0640,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-HOST_SETTLEMENT_REQUEST-INV-base-base-03-DOWNSTREAM_ACCEPTANCE-STREAM17-base-02-5,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-base-03-DOWNSTREAM_ACCEPTANCE-STREAM17-base-02,HOST_SETTLEMENT_REQUEST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,INV-base-base-03-DOWNSTREAM_ACCEPTANCE-STREAM17-base-02-5,,,,,,project-cradle,,
,,,,,1933333.3280,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYROLL_REQUEST-foundry-field,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,foundry-field,,,,,,foundry-field,,
,,,,,524999.9988,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYROLL_REQUEST-atlas-meridian,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,atlas-meridian,,,,,,atlas-meridian,,
,,,,,418333.3344,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYROLL_REQUEST-advisory,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,advisory,,,,,,advisory,,
,,,,,295000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYROLL_REQUEST-willow,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,willow,,,,,,willow,,
,,,,,187500.0006,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYROLL_REQUEST-project-cradle,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,project-cradle,,,,,,project-cradle,,
,,,,,2834999.9956,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-PAYROLL_REQUEST-corporate,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,corporate,,,,,,corporate,,
,BIZ_SUPPORT,,,,113000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-ESS-FACILITY-VENDORS,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,ESS-FACILITY-VENDORS,,,,,,corporate,,
,,,,,,1380000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-001,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-001,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,115000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,100,,,FF-001,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-HOSTING-FF-001,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,HOSTING-FF-001,,,,,,foundry-field,,
,,,,,23000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-CREDIT_NOTE-SYN-INC-FF-001-INV-base-FF-001-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-FF-001-TERM-0,CREDIT_NOTE,,,,,,5,,,,,,,,2027-05-31,,,,,SLA_SERVICE_CREDIT,,,,,,,,base,,,,SYN-INC-FF-001-INV-base-FF-001-TERM-0,,,,,,foundry-field,,
,,,,,,1560000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-002,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-002,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,130000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,120,,,FF-002,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-HOSTING-FF-002,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,HOSTING-FF-002,,,,,,foundry-field,,
,,,,,,1740000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-003,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-003,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,145000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,140,,,FF-003,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-HOSTING-FF-003,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,HOSTING-FF-003,,,,,,foundry-field,,
,,,,,,1920000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-004,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-004,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,160000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,160,,,FF-004,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-HOSTING-FF-004,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,HOSTING-FF-004,,,,,,foundry-field,,
,,,,,,1200000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-005,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-005,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,100000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,80,,,FF-005,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-HOSTING-FF-005,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,HOSTING-FF-005,,,,,,foundry-field,,
,,,,,,1380000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-006,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-006,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,115000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,100,,,FF-006,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-HOSTING-FF-006,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,HOSTING-FF-006,,,,,,foundry-field,,
,,,,,,1560000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-007,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-007,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,130000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,120,,,FF-007,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-05-COST-HOSTING-FF-007,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,5,,,,,,,,2027-05-31,,,,,,,,,,,,,base,,,,HOSTING-FF-007,,,,,,foundry-field,,
,,,,,,1740000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-008,,,,,,,base-05-SUBSCRIPTION_SERVICE-FF-008,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,5,145000.0000,,,,,,,2027-05-31,,,,,,,,,,,,,base,140,,,FF-008,,,,0,,foundry-field,,
